gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
620997254																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3195							Male	immature								Frozen Tissue - 1; Skin - 1								ISU Campus B-1270											2010-10-03				2010	10	3											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Zonotrichia albicollis							Zonotrichia albicollis	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Zonotrichia				albicollis										
620997253																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3194							Female	adult								Skin - 1; Stomach Contents - 1; Frozen Tissue - 1								B-1312											2005-05-24				2005	5	24											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Hudson													40.6058300000	-88.9872200000						40.6058300° N	88.9872200° W																																															Pheucticus ludovicianus							Pheucticus ludovicianus	Animalia	Chordata	Aves	Passeriformes	Cardinalidae		Pheucticus				ludovicianus										
620997252																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3193							Male	immature								Stomach Contents - 1; Frozen Tissue - 1; Skin - 1								ISU Campus B-1265											2010-09-26				2010	9	26											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Pheucticus ludovicianus							Pheucticus ludovicianus	Animalia	Chordata	Aves	Passeriformes	Cardinalidae		Pheucticus				ludovicianus										
620997251																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3192							Female	immature								Stomach Contents - 1; Frozen Tissue - 1; Skin - 1								B-1283											2010-10-20				2010	10	20											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Downs													40.3969400000	-88.8705600000						40.3969400° N	88.8705600° W																																															Bombycilla cedrorum							Bombycilla cedrorum	Animalia	Chordata	Aves	Passeriformes	Bombycillidae		Bombycilla				cedrorum										
620997250																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3191							Male	adult								Skin - 1; Stomach Contents - 1; Frozen Tissue - 1								B-1251											2000-04-24				2000	4	24											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Bloomington													40.4841700000	-88.9936100000						40.4841700° N	88.9936100° W																																															Bombycilla cedrorum							Bombycilla cedrorum	Animalia	Chordata	Aves	Passeriformes	Bombycillidae		Bombycilla				cedrorum										
620997249																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3190							Female	adult								Skin - 1; Stomach Contents - 1; Frozen Tissue - 1								B-1281											2009-09-16				2009	9	16											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Downs													40.3969400000	-88.8705600000						40.3969400° N	88.8705600° W																																															Catharus fuscescens							Catharus fuscescens	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				fuscescens										
620997248																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3189							Female	immature								Skin - 1; Frozen Tissue - 1								WILL TV-Tower B-1281											2006-08-29				2006	8	29											Piatt, Illinois, United States of America	North America				United States of America		Illinois	Piatt		Monticello																																																																				Catharus fuscescens							Catharus fuscescens	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				fuscescens										
620997247																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3188							Male	immature								Frozen Tissue - 1; Stomach Contents - 1; Skin - 1								B-1300											2010-09-22				2010	9	22											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Bloomington													40.4841700000	-88.9936100000						40.4841700° N	88.9936100° W																																															Seiurus aurocapillus							Seiurus aurocapillus	Animalia	Chordata	Aves	Passeriformes	Parulidae		Seiurus				aurocapillus										
620997246																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3187							Female	adult								Stomach Contents - 1; Frozen Tissue - 1; Skin - 1								ISU Campus B-1307											2010-05-13				2010	5	13											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Seiurus aurocapillus							Seiurus aurocapillus	Animalia	Chordata	Aves	Passeriformes	Parulidae		Seiurus				aurocapillus										
620997245																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3186							Female	adult								Frozen Tissue - 1; Stomach Contents - 1; Skin - 1								B-1274											2006-05-20				2006	5	20											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Bloomington													40.4841700000	-88.9936100000						40.4841700° N	88.9936100° W																																															Seiurus aurocapillus							Seiurus aurocapillus	Animalia	Chordata	Aves	Passeriformes	Parulidae		Seiurus				aurocapillus										
620997244																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3185							Female	adult								Skin - 1; Stomach Contents - 1; Frozen Tissue - 1								B-1259											2000-05-01				2000	5												McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Bloomington													40.4841700000	-88.9936100000						40.4841700° N	88.9936100° W																																															Seiurus aurocapillus							Seiurus aurocapillus	Animalia	Chordata	Aves	Passeriformes	Parulidae		Seiurus				aurocapillus										
620997243																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3184							Female	adult								Stomach Contents - 1; Frozen Tissue - 1; Skin - 1								ISU Campus B-1260											2010-09-20				2010	9	20											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Seiurus aurocapillus							Seiurus aurocapillus	Animalia	Chordata	Aves	Passeriformes	Parulidae		Seiurus				aurocapillus										
620997242																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3183							Female	immature								Skin - 1; Frozen Tissue - 1								ISU Campus B-1263											2010-09-20				2010	9	20											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Seiurus aurocapillus							Seiurus aurocapillus	Animalia	Chordata	Aves	Passeriformes	Parulidae		Seiurus				aurocapillus										
620997241																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3182							Male	adult								Frozen Tissue - 1; Skin - 1								WILL-TV Tower B-1348											2006-09-13				2006	9	13											Piatt, Illinois, United States of America	North America				United States of America		Illinois	Piatt		Monticello																																																																				Catharus ustulatus							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				ustulatus										
620997240																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3181							Male	immature								Skin - 1; Frozen Tissue - 1								B-1339											2010-09-30				2010	9	30											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Bloomington													40.4841700000	-88.9936100000						40.4841700° N	88.9936100° W																																															Catharus ustulatus							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				ustulatus										
620997239																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3180							Female	immature								Frozen Tissue - 1; Skin - 1; Stomach Contents - 1								B-1341											1997-09-15				1997	9	15											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Catharus ustulatus							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				ustulatus										
620997238																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3179							Male	immature								Frozen Tissue - 1; Skin - 1; Skin - 1																																																																																																																		Catharus ustulatus							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				ustulatus										
620997237																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3178							Female	immature								Skin - 1; Stomach Contents - 1; Frozen Tissue - 1								Forest Park Nature Center B-1315											2010-11-03				2010	11	3											Peoria, Illinois, United States of America	North America				United States of America		Illinois	Peoria		Peoria Heights													40.7472200000	-89.5738900000						40.7472200° N	89.5738900° W																																															Catharus ustulatus							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				ustulatus										
620997236																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3177							Male	immature								Stomach Contents - 1; Skin - 1; Frozen Tissue - 1								IWU Campus B-1317											2000-10-09				2000	10	9											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Bloomington													40.4841700000	-88.9936100000						40.4841700° N	88.9936100° W																																															Catharus ustulatus							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				ustulatus										
620997235																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3176							Female	immature								Skin - 1; Frozen Tissue - 1; Stomach Contents - 1								B-1279											2009-10-17				2009	10	17											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Downs													40.3969400000	-88.8705600000						40.3969400° N	88.8705600° W																																															Catharus ustulatus							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				ustulatus										
620997234																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3175							Male	immature								Frozen Tissue - 1; Skin - 1; Stomach Contents - 1								ISU Campus B-1266											2010-09-22				2010	9	22											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Catharus ustulatus							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				ustulatus										
620997233																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3174							Male	immature								Frozen Tissue - 1; Skin - 1; Stomach Contents - 1								B-1252											1999-10-16				1999	10	16											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Bloomington													40.4841700000	-88.9936100000						40.4841700° N	88.9936100° W																																															Catharus ustulatus							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				ustulatus										
620997232																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3173							Male	immature								Stomach Contents - 1; Skin - 1; Frozen Tissue - 1								B-1220											2001-09-29				2001	9	29											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Catharus ustulatus							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				ustulatus										
620997231																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3172							Female	adult								Skin - 1; Frozen Tissue - 1; Stomach Contents - 1								B-1250											2000-04-17				2000	4	17											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Agelaius phoeniceus							Agelaius phoeniceus	Animalia	Chordata	Aves	Passeriformes	Icteridae		Agelaius				phoeniceus										
620997230																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3171							Male	immature								Skin - 1; Frozen Tissue - 1								B-1129											2001-09-21				2001	9	21											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Bloomington													40.4841700000	-88.9936100000						40.4841700° N	88.9936100° W																																															Cardinalis cardinalis							Cardinalis cardinalis	Animalia	Chordata	Aves	Passeriformes	Cardinalidae		Cardinalis				cardinalis										
620997229																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3170							Male	immature								Stomach Contents - 1; Skin - 1; Frozen Tissue - 1								B-1253											2001-09-02				2001	9	2											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Dumetella carolinensis							Dumetella carolinensis	Animalia	Chordata	Aves	Passeriformes	Mimidae		Dumetella				carolinensis										
620997228																																							2012-06-05 00:00:00.0																				ISU	Birds			PreservedSpecimen					3169							Female	immature								Skin - 1; Stomach Contents - 1; Frozen Tissue - 1								B-1203											2001-10-03				2001	10	3											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Bloomington													40.4841700000	-88.9936100000						40.4841700° N	88.9936100° W																																															Dumetella carolinensis							Dumetella carolinensis	Animalia	Chordata	Aves	Passeriformes	Mimidae		Dumetella				carolinensis										
