gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
620995497																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1057							FEMALE								PRESENT	Skin - 1																		1973-05-19T00:00:00				1973	5	19											Yakima, Washington, United States of America	NORTH_AMERICA				US	Washington	Yakima		13 mi. W of Naches									46.73078	-120.9729																																																		Piranga ludoviciana (A.Wilson, 1811)							Piranga ludoviciana	Animalia	Chordata	Aves	Passeriformes	Cardinalidae		Piranga	Piranga			ludoviciana			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.133Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2488484	2488484	1	44	212	729	9285	2488483		2488484	Piranga ludoviciana	Piranga ludoviciana (A.Wilson, 1811)	Piranga ludoviciana		EML	2023-01-25T12:53:49.133Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.48_1	Washington	USA.48.39_1	Yakima			LC	
620995496																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1056							MALE								PRESENT	Skin - 1																		1973-05-12T00:00:00				1973	5	12											Kittitas, Washington, United States of America	NORTH_AMERICA				US	Washington	Kittitas		10 mi. NW of Ellensburg									47.09893	-120.69675																																																		Zonotrichia atricapilla (J.F.Gmelin, 1789)							Zonotrichia atricapilla	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Zonotrichia	Zonotrichia			atricapilla			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.133Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	5231138	5231138	1	44	212	729	9608	6173226		5231138	Zonotrichia atricapilla	Zonotrichia atricapilla (J.F.Gmelin, 1789)	Zonotrichia atricapilla		EML	2023-01-25T12:53:49.133Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.48_1	Washington	USA.48.19_1	Kittitas			LC	
620995495																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1055							FEMALE								PRESENT	Skin - 1																		1973-05-05T00:00:00				1973	5	5											Island, Washington, United States of America	NORTH_AMERICA				US	Washington	Island		Whidbey Island									48.29278	-122.675																																																		Carpodacus mexicanus (P.L.Statius Müller, 1776)							Carpodacus mexicanus	Animalia	Chordata	Aves	Passeriformes	Fringillidae		Haemorhous	Carpodacus			mexicanus			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.133Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2494446	8323485	1	44	212	729	5242	4844128		8323485	Haemorhous mexicanus	Haemorhous mexicanus (P.L.Statius Müller, 1776)	Carpodacus mexicanus		EML	2023-01-25T12:53:49.133Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.48_1	Washington	USA.48.15_1	Island			LC	
620995494																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1054							MALE								PRESENT	Skin - 1																		1973-05-19T00:00:00				1973	5	19											Yakima, Washington, United States of America	NORTH_AMERICA				US	Washington	Yakima		13 mi. W of Naches									46.73078	-120.9729																																																		Pheucticus melanocephalus (Swainson, 1827)							Pheucticus melanocephalus	Animalia	Chordata	Aves	Passeriformes	Cardinalidae		Pheucticus	Pheucticus			melanocephalus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.134Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490487	2490487	1	44	212	729	9285	2490486		2490487	Pheucticus melanocephalus	Pheucticus melanocephalus (Swainson, 1827)	Pheucticus melanocephalus		EML	2023-01-25T12:53:49.134Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.48_1	Washington	USA.48.39_1	Yakima			LC	
620995493																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1053							FEMALE								PRESENT	Skin - 1																		1973-05-05T00:00:00				1973	5	5											Island, Washington, United States of America	NORTH_AMERICA				US	Washington	Island		Whidbey Island									48.29278	-122.675																																																		Zonotrichia albicollis (J.F.Gmelin, 1789)							Zonotrichia albicollis	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Zonotrichia	Zonotrichia			albicollis			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.134Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	5231140	5231140	1	44	212	729	9608	6173226		5231140	Zonotrichia albicollis	Zonotrichia albicollis (J.F.Gmelin, 1789)	Zonotrichia albicollis		EML	2023-01-25T12:53:49.134Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.48_1	Washington	USA.48.15_1	Island			LC	
620995492																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1052							MALE	Adult							PRESENT	Skin - 1																		1973-06-07T00:00:00				1973	6	7											Kittitas, Washington, United States of America	NORTH_AMERICA				US	Washington	Kittitas		22 mi. WNW of Ellensburg									47.11773	-120.97807																																																		Myadestes townsendi (Audubon, 1838)							Myadestes townsendi	Animalia	Chordata	Aves	Passeriformes	Turdidae		Myadestes	Myadestes			townsendi			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.134Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490849	2490849	1	44	212	729	5290	2490834		2490849	Myadestes townsendi	Myadestes townsendi (Audubon, 1838)	Myadestes townsendi		EML	2023-01-25T12:53:49.134Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.48_1	Washington	USA.48.19_1	Kittitas			LC	
620995491																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1051							MALE	Adult							PRESENT	Skin - 1																		1973-06-07T00:00:00				1973	6	7											Kittitas, Washington, United States of America	NORTH_AMERICA				US	Washington	Kittitas		20 mi. WNW of Ellensburg									47.1068	-120.93886																																																		Perisoreus canadensis (Linnaeus, 1766)							Perisoreus canadensis	Animalia	Chordata	Aves	Passeriformes	Corvidae		Perisoreus	Perisoreus			canadensis			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.134Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2482436	2482436	1	44	212	729	5235	2482435		2482436	Perisoreus canadensis	Perisoreus canadensis (Linnaeus, 1766)	Perisoreus canadensis		EML	2023-01-25T12:53:49.134Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.48_1	Washington	USA.48.19_1	Kittitas			LC	
620995490																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1050							FEMALE								PRESENT	Skin - 1																		1973-05-05T00:00:00				1973	5	5											Island, Washington, United States of America	NORTH_AMERICA				US	Washington	Island		Whidbey Island									48.29278	-122.675																																																		Pipilo erythrophthalmus (Linnaeus, 1758)							Pipilo erythrophthalmus	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Pipilo	Pipilo			erythrophthalmus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.134Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2491205	2491205	1	44	212	729	9608	2491204		2491205	Pipilo erythrophthalmus	Pipilo erythrophthalmus (Linnaeus, 1758)	Pipilo erythrophthalmus		EML	2023-01-25T12:53:49.134Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.48_1	Washington	USA.48.15_1	Island			LC	
620995489																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1049							FEMALE	Adult							PRESENT	Skin - 1																		1973-05-11T00:00:00				1973	5	11											Kittitas, Washington, United States of America	NORTH_AMERICA				US	Washington	Kittitas		12 mi. E of Ellensburg									46.99639	-120.29197																																																		Oreoscoptes montanus (J.K.Townsend, 1837)							Oreoscoptes montanus	Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.129Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		EML	2023-01-25T12:53:49.129Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.48_1	Washington	USA.48.19_1	Kittitas			LC	
620995488																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1048							MALE								PRESENT	Skin - 1																		1973-05-19T00:00:00				1973	5	19											Yakima, Washington, United States of America	NORTH_AMERICA				US	Washington	Yakima		13 mi. W of Naches									46.73078	-120.9729																																																		Piranga ludoviciana (A.Wilson, 1811)							Piranga ludoviciana	Animalia	Chordata	Aves	Passeriformes	Cardinalidae		Piranga	Piranga			ludoviciana			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.129Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2488484	2488484	1	44	212	729	9285	2488483		2488484	Piranga ludoviciana	Piranga ludoviciana (A.Wilson, 1811)	Piranga ludoviciana		EML	2023-01-25T12:53:49.129Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.48_1	Washington	USA.48.39_1	Yakima			LC	
620995487																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1047							MALE								PRESENT	Skin - 1																		1973-05-01T00:00:00				1973	5	1											Kittitas, Washington, United States of America	NORTH_AMERICA				US	Washington	Kittitas		12 mi. N of Ellensburg									47.17038	-120.54667																																																		Setophaga coronata (Linnaeus, 1766)							Dendroica coronata	Animalia	Chordata	Aves	Passeriformes	Parulidae		Setophaga	Setophaga			coronata			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.129Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	7341805	7341805	1	44	212	729	5263	2489984		7341805	Setophaga coronata	Setophaga coronata (Linnaeus, 1766)	Setophaga coronata		EML	2023-01-25T12:53:49.129Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.48_1	Washington	USA.48.19_1	Kittitas			LC	
620995486																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1046							FEMALE	Adult							PRESENT	Skin - 1																		1973-05-31T00:00:00				1973	5	31											Yakima, Washington, United States of America	NORTH_AMERICA				US	Washington	Yakima		21 mi. NW of Yakima									46.81677	-120.81761																																																		Empidonax difficilis S.F.Baird, 1858							Empidonax difficilis	Animalia	Chordata	Aves	Passeriformes	Tyrannidae		Empidonax	Empidonax			difficilis			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.129Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	9568685	9568685	1	44	212	729	5291	2482766		9568685	Empidonax difficilis	Empidonax difficilis S.F.Baird, 1858	Empidonax difficilis		EML	2023-01-25T12:53:49.129Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.48_1	Washington	USA.48.39_1	Yakima			LC	
620995485																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1045							FEMALE	Adult							PRESENT	Skin - 1																		1972-03-05T00:00:00				1972	3	5											Massac, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Massac		Metropolis									37.15111	-88.73194																																																		Haliaeetus leucocephalus (Linnaeus, 1766)							Haliaeetus leucocephalus	Animalia	Chordata	Aves	Accipitriformes	Accipitridae		Haliaeetus	Haliaeetus			leucocephalus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.128Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2480446	2480446	1	44	212	7191147	2877	2480444		2480446	Haliaeetus leucocephalus	Haliaeetus leucocephalus (Linnaeus, 1766)	Haliaeetus leucocephalus		EML	2023-01-25T12:53:49.128Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.62_1	Massac			LC	
620995484																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1044							FEMALE	Immature							PRESENT	Skin - 1																		1968-12-12T00:00:00				1968	12	12											MacHenry, Illinois, United States of America	NORTH_AMERICA				US	Illinois	MacHenry		2.5 mi. NW of Merango																																																												Aquila chrysaetos (Linnaeus, 1758)							Aquila chrysaetos	Animalia	Chordata	Aves	Accipitriformes	Accipitridae		Aquila	Aquila			chrysaetos			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.128Z								AMBIGUOUS_INSTITUTION		false	false	2480506	2480506	1	44	212	7191147	2877	2480498		2480506	Aquila chrysaetos	Aquila chrysaetos (Linnaeus, 1758)	Aquila chrysaetos		EML	2023-01-25T12:53:49.128Z	2023-01-08T01:50:22.457Z	false										LC	
620995483																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1043							MALE	Adult							PRESENT	Skin - 1																		1973-10-01T00:00:00				1973	10	1											Mason, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Mason		Mason County									40.25056	-89.88333																																																		Accipiter gentilis (Linnaeus, 1758)							Accipiter gentilis	Animalia	Chordata	Aves	Accipitriformes	Accipitridae		Accipiter	Accipiter			gentilis			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.130Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2480589	2480589	1	44	212	7191147	2877	9405810		2480589	Accipiter gentilis	Accipiter gentilis (Linnaeus, 1758)	Accipiter gentilis		EML	2023-01-25T12:53:49.130Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.61_1	Mason			LC	
620995482																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1042							MALE	Adult							PRESENT	Skin - 1																		1972-05-01T00:00:00				1972	5	1											Lake, Indiana, United States of America	NORTH_AMERICA				US	Indiana	Lake		Munster									41.56444	-87.5125																																																		Regulus satrapa Lichtenstein, 1823							Regulus satrapa	Animalia	Chordata	Aves	Passeriformes	Regulidae		Regulus	Regulus			satrapa			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.130Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2484591	2484591	1	44	212	729	5279	2484589		2484591	Regulus satrapa	Regulus satrapa Lichtenstein, 1823	Regulus satrapa		EML	2023-01-25T12:53:49.130Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.15_1	Indiana	USA.15.45_1	Lake			LC	
620995481																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1041							MALE	Adult							PRESENT	Skin - 1																		1974-01-17T00:00:00				1974	1	17											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		4.5 mi. E of Kappa									40.6758	-88.92179																																																		Colinus virginianus (Linnaeus, 1758)							Colinus virginianus	Animalia	Chordata	Aves	Galliformes	Odontophoridae		Colinus	Colinus			virginianus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.129Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	9791464	9791464	1	44	212	723	9325	2474271		9791464	Colinus virginianus	Colinus virginianus (Linnaeus, 1758)	Colinus virginianus		EML	2023-01-25T12:53:49.129Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			NT	
620995480																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1040							FEMALE								PRESENT	Skin - 1																		1974-01-17T00:00:00				1974	1	17											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		4.5 mi. E of Kappa									40.6758	-88.92179																																																		Junco hyemalis (Linnaeus, 1758)							Junco hyemalis	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Junco	Junco			hyemalis			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.129Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	9362842	9362842	1	44	212	729	9608	2492009		9362842	Junco hyemalis	Junco hyemalis (Linnaeus, 1758)	Junco hyemalis		EML	2023-01-25T12:53:49.129Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620995479																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1039							FEMALE								PRESENT	Skin - 1																		1974-01-05T00:00:00				1974	1	5											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		4.5 mi. E of Kappa									40.6758	-88.92179																																																		Melospiza melodia (A.Wilson, 1810)							Melospiza melodia	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Melospiza	Melospiza			melodia			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.131Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2492196	2492196	1	44	212	729	9608	2492191		2492196	Melospiza melodia	Melospiza melodia (A.Wilson, 1810)	Melospiza melodia		EML	2023-01-25T12:53:49.131Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620995478																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1038							MALE								PRESENT	Skin - 1																		1974-01-05T00:00:00				1974	1	5											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		4 mi. N of Normal									40.57214	-88.99056																																																		Sturnella magna (Linnaeus, 1758)							Sturnella magna	Animalia	Chordata	Aves	Passeriformes	Icteridae		Sturnella	Sturnella			magna			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.131Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2484254	2484254	1	44	212	729	6176	2484248		2484254	Sturnella magna	Sturnella magna (Linnaeus, 1758)	Sturnella magna		EML	2023-01-25T12:53:49.131Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			NT	
620995477																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1037							MALE								PRESENT	Skin - 1																		1974-01-05T00:00:00				1974	1	5											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		4 mi. NE of Normal									40.55515	-88.93664																																																		Eremophila alpestris (Linnaeus, 1758)							Eremophila alpestris	Animalia	Chordata	Aves	Passeriformes	Alaudidae		Eremophila	Eremophila			alpestris			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.130Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	9415596	9415596	1	44	212	729	7211	2490615		9415596	Eremophila alpestris	Eremophila alpestris (Linnaeus, 1758)	Eremophila alpestris		EML	2023-01-25T12:53:49.130Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620995476																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1036							FEMALE								PRESENT	Skin - 1																		1974-01-05T00:00:00				1974	1	5											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		3.5 mi. SW of Gridley									40.70745	-88.92873																																																		Plectrophenax nivalis (Linnaeus, 1758)							Plectrophenax nivalis	Animalia	Chordata	Aves	Passeriformes	Calcariidae		Plectrophenax	Plectrophenax			nivalis			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.130Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2491719	2491719	1	44	212	729	6101141	2491717		2491719	Plectrophenax nivalis	Plectrophenax nivalis (Linnaeus, 1758)	Plectrophenax nivalis		EML	2023-01-25T12:53:49.130Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620995475																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					1035							FEMALE								PRESENT	Skin - 1																		1974-01-05T00:00:00				1974	1	5											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		3.5 mi. SW of Gridley									40.70745	-88.92873																																																		Plectrophenax nivalis (Linnaeus, 1758)							Plectrophenax nivalis	Animalia	Chordata	Aves	Passeriformes	Calcariidae		Plectrophenax	Plectrophenax			nivalis			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.130Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2491719	2491719	1	44	212	729	6101141	2491717		2491719	Plectrophenax nivalis	Plectrophenax nivalis (Linnaeus, 1758)	Plectrophenax nivalis		EML	2023-01-25T12:53:49.130Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
